food_name,production_name,check_num,qualified_num,unqualified_num,production_address,food_product_time,food_model,check_flag,sampling_name,sampling_province,check_projiect
菜籽油,夹江县南门油坊,2,0,2,夹江县漹城镇迎恩路30号,购进日期：2016-08-30,散装,不合格 苯并[a]芘‖16μg/kg‖≤10μg/kg,夹江县雅乐思休闲庄,,
菜籽油,夹江县南门油坊,2,0,2,夹江县漹城镇迎恩路30号,购进日期：2016-08-30,散装,不合格 苯并[a]芘‖15μg/kg‖≤10μg/kg,夹江县罗坪饭店,,
葵花籽油,焉耆县万里榨油厂,2,0,2,焉耆县客运站十字路口以北200米,2016-10-13,1.8L/瓶║压榨四级,不合格 过氧化值║20mmol/kg║≤7.5mmol/kg,焉耆县万里榨油厂,,
葵花籽油,焉耆县万里榨油厂,2,0,2,焉耆县客运站十字路口以北200米,2016-09-12,1.8L/瓶║压榨四级,不合格 过氧化值║21mmol/kg║≤7.5mmol/kg,焉耆县万里榨油厂,,
浓香纯真菜籽油,陕西安康金阳光油脂工业有限公司,2,0,2,陕西省安康汉阴县涧池镇工业园区,2016-02-01,2.5L/瓶,不合格 苯并（α）芘‖32μg/kg‖≤10μg/kg,陕西安康金阳光油脂工业有限公司,,
浓香纯真菜籽油,陕西安康金阳光油脂工业有限公司,2,0,2,陕西省安康汉阴县涧池镇工业园区,2016-01-31,2.5L/瓶,不合格 苯并（α）芘‖31μg/kg‖≤10μg/kg,陕西安康金阳光油脂工业有限公司,,
纯香油,乐陵市天香食品有限公司,2,0,2,乐陵市市中街道办事处康家,2016-05-26,480ml/瓶,不合格 苯并(a)芘‖22μg/kg‖≤10μg/kg,乐陵市天香食品有限公司,,
纯香油,乐陵市天香食品有限公司,2,0,2,乐陵市市中街道办事处康家,2016-05-06,480ml/瓶,不合格 苯并(a)芘‖23.4μg/kg‖≤10μg/kg,乐陵市天香食品有限公司,,
南嘉压榨纯香菜籽油,安庆市青禾粮油有限责任公司分装,2,0,2,安庆市宜秀区大桥办三义村粮油大市场36栋-27号,2016-06-03,1.8L/瓶,不合格 溶剂残留量║16.7mg/kg║不得检出,安庆市新皖韵食品有限公司天宝超级大卖场,,
南嘉压榨纯香菜籽油,安庆市青禾粮油有限责任公司分装,2,0,2,安庆市宜秀区大桥办三义村粮油大市场36栋-27号,2016-02-29,1.8L/瓶,不合格 溶剂残留量║15.3mg/kg║不得检出,安徽金华联投资股份有限公司朝阳苑店,,
赢龙有机山茶油,四川省荣县佛茗油脂有限公司,2,0,2,四川省荣县旭阳镇附西路322号,2015-12-10,750ml/瓶,不合格 过氧化值║15.9mmol/kg║≦7.5mmol/kg,自贡市贡山贡水农产品有限公司,,
赢龙有机山茶油,四川省荣县佛茗油脂有限公司,2,0,2,四川省荣县旭阳镇附西路322号,2015-05-05,750ml/瓶,不合格 过氧化值║12.2mmol/kg║≤7.5mmol/kg,荣县佛茗油脂有限公司,,
稻米油,湖北天星粮油股份有限公司,2,0,2,湖北随县经济开发区,2016-03-07,5L/瓶,不合格 苯并（a）芘║22.3μg/kg║≤10μg/kg,湖北天星粮油股份有限公司,,
稻米油,湖北天星粮油股份有限公司,2,0,2,湖北随县经济开发区,2015-07-27,5L/瓶,不合格 苯并（a）芘║26μg/kg║≤10μg/kg,武汉武商量贩连锁有限公司南湖量贩店,,
压榨浓香菜籽油,湖北天星粮油股份有限公司,2,0,2,湖北随县经济开发区,2015-08-05,5L/瓶,不合格 溶剂残留量║50.4mg/kg║不得检出,武汉武商量贩连锁有限公司南湖量贩店,,
压榨浓香菜籽油,湖北天星粮油股份有限公司,2,0,2,湖北随县经济开发区,2015-07-29,5L/瓶,不合格 溶剂残留量║55.1mg/kg║不得检出,武汉武商量贩连锁有限公司武泰闸量贩店,,
纯菜籽油,临夏市西川油脂有限责任公司,2,0,2,临夏市罕镇马彦庄村,2016-01-18,1.8L/桶,不合格 酸值/酸价(KOH)||1.2||/,临夏市西川油脂有限责任公司喇家巷分公司,,
纯菜籽油,临夏市西川油脂有限责任公司,2,0,2,临夏市枹罕镇马彦庄村,2016.01.18,1.8L/桶,不合格 酸值/酸价(KOH)||1.2mg/g||≤0.3mg/g,临夏市西川油脂有限责任公司喇家巷分公司,,
浓香菜籽油,沙雅益康油脂有限公司,2,0,2,沙雅县城西工业园区,2016-03-11,5升/桶║压榨四级,不合格 溶剂残留量║23mg/kg║不得检出,哈密天马商贸有限责任公司,,
浓香菜籽油,沙雅益康油脂有限公司,2,0,2,沙雅县城西工业园区,2016-01-29,5升/桶║压榨四级,不合格 溶剂残留量║27mg/kg║不得检出,新疆领先实业（集团）有限责任公司哈密领先超市连锁购物中心,,
浓香葵花籽油,新疆北屯油脂化工有限责任公司,2,0,2,新疆北屯市,2015-12-10,5升/桶║四级,不合格 苯并（α）芘║15μg/kg║≤10μg/kg,阿勒泰市好家园超市有限公司,,
浓香葵花籽油,新疆北屯油脂化工有限责任公司,2,0,2,新疆北屯市,2015-12-10,5升/桶║四级,不合格 苯并（α）芘║18μg/kg║≤10μg/kg,阿勒泰市好宜家超市有限责任公司,,
棉籽油,自贡市洪河渔食品有限公司,1,0,1,四川省自贡市汇东路西段汇源居4栋负二层4号,2014-9-15,27.17L/桶,不合格 溶剂残留量║338mg/kg║,自贡市洪河渔食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油（半精炼）,广元市欧阳植物油厂,1,0,1,广元市利州区河西街道东风坪社区张家街,2014-10-20,散装（压榨）,不合格 苯并[a]芘║28μg/kg║,广元市欧阳植物油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
宣良菜籽油,宣汉县宣良油脂有限责任公司,1,0,1,四川省达州市宣汉县双河镇香炉大道粮站商住楼B幢一层西至东8号,2014-11-10,5L/桶,不合格 酸值║1.4mg/g║,宣汉县宣良油脂有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
大豆油,莒县博大植物油有限公司,1,0,1,莒县城区淄博路北侧,2014-6-1,/,不合格 过氧化值║8.8mmol/kg║,莒县博大植物油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨一级花生油,淄博市淄川区绿耕源食品有限公司,1,0,1,淄川区淄城路261号,2014-6-15,4L/桶,不合格 过氧化值║10mmol/kg║,淄博市淄川区绿耕源食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯正四川菜籽油,东莞市康益食品有限公司,1,0,1,广东省东莞市中堂镇蕉利南方工业区,2014-9-16,900毫升/瓶,不合格 溶剂残留量║32.3mg/kg║,东莞市康益食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,云浮市隆昇食品有限公司,1,0,1,云浮市云城区富华路58号首层2、3卡及夹层,2014-8-3,散装,不合格 酸值║1.7mg/g║,云浮市隆昇食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,四会市贺岗国家粮食储备中转库江谷粮站,1,0,1,广东省肇庆市四会市江谷镇新圩34号,2014-6-27,散装,不合格 过氧化值║9.5mmol/kg║,四会市贺岗国家粮食储备中转库江谷粮站,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,封开县城区粮油经营部江口粮油加工厂,1,0,1,封开县贺江二路107号,2013-11-15,散装(油罐),不合格 黄曲霉毒素B1║30.3μg/kg║,封开县城区粮油经营部江口粮油加工厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
金丝燕（花生油）,怀集县粮食管理储备中心储备库,1,0,1,广东省肇庆市怀集县怀城镇解放中路46号,2014-5-9,1.8升,不合格 黄曲霉毒素B1║44.3μg/kg║,怀集县粮食管理储备中心储备库,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
清香葵花籽油,新疆北屯油脂化工有限责任公司,1,0,1,新疆北屯市农十师188团,2014-4-18,2.174L/瓶,不合格 苯并[a]芘║12.8μg/kg║,乐天超市有限公司北京望京分店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
玉米油,库尔勒市艾利西巴食用植物油有限责任公司,1,0,1,/,2014-10-10,1.6L/瓶 压榨,不合格 酸值║0.66mg/g║,库尔勒市艾利巴西食用植物油有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,精河县沙山子兴旺粮油加工厂,1,0,1,八十三团沙城西路,2014-10-1,5L/桶 压榨,不合格 酸值║3.1mg/g║,精河县精沙泉粮油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
葵花籽油,察布查尔锡伯自治县绿诚粮油开发有限公司,1,0,1,察布查尔县海努克乡,2014-9-10,2.5L/瓶 压榨,不合格 酸值║5.1mg/g║,察布查尔锡伯自治县绿诚粮油开发有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
葵花籽油,精河县沙山子兴旺粮油加工厂,1,0,1,八十三团沙城西路,2014-10-29,1.8L/瓶 压榨,不合格 酸值║3.67mg/g║,精河县精沙泉粮油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,博乐市小营盘镇福财榨油厂,1,0,1,新疆博乐市小营盘镇,2014-10-15,5L/瓶 压榨,不合格 酸值║2.3mg/g║,博乐市小营盘镇福财榨油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,温泉县博鑫商贸有限公司,1,0,1,新疆博州温泉县查干屯格乡一区,2014-10-6,5L/瓶 压榨,不合格 酸值║1.57mg/g║,温泉县白筋粮油有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油,喀什齐满农业发展有限公司,1,0,1,喀什疏勒县齐鲁工业园塔河路,2014-10-10,5L/瓶 压榨,不合格 过氧化值║6.8mmol/kg║,喀什齐满农业发展有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯葵花籽油,新疆乌苏市卓冠油脂有限责任公司,1,0,1,新疆乌苏市哈图布呼南昌北路60号,2014-8-16,5L/瓶 压榨,不合格 酸值║0.28mg/g║,乌苏市四棵树如山大米店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨菜籽油,疏勒县好阿优油脂厂,1,0,1,疏勒县昆仑食品厂南33米处,2014-8-28,5L/瓶 压榨,不合格 酸价║1.03mg/g║,喀什市正大市场杨丽调料店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油,四川省德阳市中立粮油有限公司,1,0,1,四川省广汉市小汉镇高槽村三社,2014-4-27,1.8升/瓶,不合格 苯并[a]芘║22μg/kg║,什邡市六安好又多贸易有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油（半精炼）,广元市欧阳植物油厂,1,0,1,广元市利州区河西街道东风坪社区张家街,2014-10-20,散装（压榨）,不合格 苯并[a]芘║28μg/kg║,广元市欧阳植物油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
宣良菜籽油,宣汉县宣良油脂有限责任公司,1,0,1,四川省达州市宣汉县双河镇香炉大道粮站商住楼B幢一层西至东8号,2014-11-10,5L/桶,不合格 酸值║1.4mg/g║,宣汉县宣良油脂有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
大豆油,莒县博大植物油有限公司,1,0,1,莒县城区淄博路北侧,2014-6-1,/,不合格 过氧化值║8.8mmol/kg║,莒县博大植物油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨一级花生油,淄博市淄川区绿耕源食品有限公司,1,0,1,淄川区淄城路261号,2014-6-15,4L/桶,不合格 过氧化值║10mmol/kg║,淄博市淄川区绿耕源食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯正四川菜籽油,东莞市康益食品有限公司,1,0,1,广东省东莞市中堂镇蕉利南方工业区,2014-9-16,900毫升/瓶,不合格 溶剂残留量║32.3mg/kg║,东莞市康益食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,云浮市隆昇食品有限公司,1,0,1,云浮市云城区富华路58号首层2、3卡及夹层,2014-8-3,散装,不合格 酸值║1.7mg/g║,云浮市隆昇食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,四会市贺岗国家粮食储备中转库江谷粮站,1,0,1,广东省肇庆市四会市江谷镇新圩34号,2014-6-27,散装,不合格 过氧化值║9.5mmol/kg║,四会市贺岗国家粮食储备中转库江谷粮站,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,封开县城区粮油经营部江口粮油加工厂,1,0,1,封开县贺江二路107号,2013-11-15,散装(油罐),不合格 黄曲霉毒素B1║30.3μg/kg║,封开县城区粮油经营部江口粮油加工厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
金丝燕（花生油）,怀集县粮食管理储备中心储备库,1,0,1,广东省肇庆市怀集县怀城镇解放中路46号,2014-5-9,1.8升,不合格 黄曲霉毒素B1║44.3μg/kg║,怀集县粮食管理储备中心储备库,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
清香葵花籽油,新疆北屯油脂化工有限责任公司,1,0,1,新疆北屯市农十师188团,2014-4-18,2.174L/瓶,不合格 苯并[a]芘║12.8μg/kg║,乐天超市有限公司北京望京分店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
玉米油,库尔勒市艾利西巴食用植物油有限责任公司,1,0,1,/,2014-10-10,1.6L/瓶 压榨,不合格 酸值║0.66mg/g║,库尔勒市艾利巴西食用植物油有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,精河县沙山子兴旺粮油加工厂,1,0,1,八十三团沙城西路,2014-10-1,5L/桶 压榨,不合格 酸值║3.1mg/g║,精河县精沙泉粮油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
葵花籽油,察布查尔锡伯自治县绿诚粮油开发有限公司,1,0,1,察布查尔县海努克乡,2014-9-10,2.5L/瓶 压榨,不合格 酸值║5.1mg/g║,察布查尔锡伯自治县绿诚粮油开发有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
葵花籽油,精河县沙山子兴旺粮油加工厂,1,0,1,八十三团沙城西路,2014-10-29,1.8L/瓶 压榨,不合格 酸值║3.67mg/g║,精河县精沙泉粮油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,博乐市小营盘镇福财榨油厂,1,0,1,新疆博乐市小营盘镇,2014-10-15,5L/瓶 压榨,不合格 酸值║2.3mg/g║,博乐市小营盘镇福财榨油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,温泉县博鑫商贸有限公司,1,0,1,新疆博州温泉县查干屯格乡一区,2014-10-6,5L/瓶 压榨,不合格 酸值║1.57mg/g║,温泉县白筋粮油有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油,喀什齐满农业发展有限公司,1,0,1,喀什疏勒县齐鲁工业园塔河路,2014-10-10,5L/瓶 压榨,不合格 过氧化值║6.8mmol/kg║,喀什齐满农业发展有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯葵花籽油,新疆乌苏市卓冠油脂有限责任公司,1,0,1,新疆乌苏市哈图布呼南昌北路60号,2014-8-16,5L/瓶 压榨,不合格 酸值║0.28mg/g║,乌苏市四棵树如山大米店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨菜籽油,疏勒县好阿优油脂厂,1,0,1,疏勒县昆仑食品厂南33米处,2014-8-28,5L/瓶 压榨,不合格 酸价║1.03mg/g║,喀什市正大市场杨丽调料店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油,四川省德阳市中立粮油有限公司,1,0,1,四川省广汉市小汉镇高槽村三社,2014-4-27,1.8升/瓶,不合格 苯并[a]芘║22μg/kg║,什邡市六安好又多贸易有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油（半精炼）,广元市欧阳植物油厂,1,0,1,广元市利州区河西街道东风坪社区张家街,2014-10-20,散装（压榨）,不合格 苯并[a]芘║28μg/kg║,广元市欧阳植物油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
宣良菜籽油,宣汉县宣良油脂有限责任公司,1,0,1,四川省达州市宣汉县双河镇香炉大道粮站商住楼B幢一层西至东8号,2014-11-10,5L/桶,不合格 酸值║1.4mg/g║,宣汉县宣良油脂有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
大豆油,莒县博大植物油有限公司,1,0,1,莒县城区淄博路北侧,2014-6-1,/,不合格 过氧化值║8.8mmol/kg║,莒县博大植物油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨一级花生油,淄博市淄川区绿耕源食品有限公司,1,0,1,淄川区淄城路261号,2014-6-15,4L/桶,不合格 过氧化值║10mmol/kg║,淄博市淄川区绿耕源食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯正四川菜籽油,东莞市康益食品有限公司,1,0,1,广东省东莞市中堂镇蕉利南方工业区,2014-9-16,900毫升/瓶,不合格 溶剂残留量║32.3mg/kg║,东莞市康益食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,云浮市隆昇食品有限公司,1,0,1,云浮市云城区富华路58号首层2、3卡及夹层,2014-8-3,散装,不合格 酸值║1.7mg/g║,云浮市隆昇食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,四会市贺岗国家粮食储备中转库江谷粮站,1,0,1,广东省肇庆市四会市江谷镇新圩34号,2014-6-27,散装,不合格 过氧化值║9.5mmol/kg║,四会市贺岗国家粮食储备中转库江谷粮站,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,封开县城区粮油经营部江口粮油加工厂,1,0,1,封开县贺江二路107号,2013-11-15,散装(油罐),不合格 黄曲霉毒素B1║30.3μg/kg║,封开县城区粮油经营部江口粮油加工厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
金丝燕（花生油）,怀集县粮食管理储备中心储备库,1,0,1,广东省肇庆市怀集县怀城镇解放中路46号,2014-5-9,1.8升,不合格 黄曲霉毒素B1║44.3μg/kg║,怀集县粮食管理储备中心储备库,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
清香葵花籽油,新疆北屯油脂化工有限责任公司,1,0,1,新疆北屯市农十师188团,2014-4-18,2.174L/瓶,不合格 苯并[a]芘║12.8μg/kg║,乐天超市有限公司北京望京分店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
玉米油,库尔勒市艾利西巴食用植物油有限责任公司,1,0,1,/,2014-10-10,1.6L/瓶 压榨,不合格 酸值║0.66mg/g║,库尔勒市艾利巴西食用植物油有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,精河县沙山子兴旺粮油加工厂,1,0,1,八十三团沙城西路,2014-10-1,5L/桶 压榨,不合格 酸值║3.1mg/g║,精河县精沙泉粮油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
葵花籽油,察布查尔锡伯自治县绿诚粮油开发有限公司,1,0,1,察布查尔县海努克乡,2014-9-10,2.5L/瓶 压榨,不合格 酸值║5.1mg/g║,察布查尔锡伯自治县绿诚粮油开发有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
葵花籽油,精河县沙山子兴旺粮油加工厂,1,0,1,八十三团沙城西路,2014-10-29,1.8L/瓶 压榨,不合格 酸值║3.67mg/g║,精河县精沙泉粮油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,博乐市小营盘镇福财榨油厂,1,0,1,新疆博乐市小营盘镇,2014-10-15,5L/瓶 压榨,不合格 酸值║2.3mg/g║,博乐市小营盘镇福财榨油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
浓香葵花籽油,温泉县博鑫商贸有限公司,1,0,1,新疆博州温泉县查干屯格乡一区,2014-10-6,5L/瓶 压榨,不合格 酸值║1.57mg/g║,温泉县白筋粮油有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油,喀什齐满农业发展有限公司,1,0,1,喀什疏勒县齐鲁工业园塔河路,2014-10-10,5L/瓶 压榨,不合格 过氧化值║6.8mmol/kg║,喀什齐满农业发展有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯葵花籽油,新疆乌苏市卓冠油脂有限责任公司,1,0,1,新疆乌苏市哈图布呼南昌北路60号,2014-8-16,5L/瓶 压榨,不合格 酸值║0.28mg/g║,乌苏市四棵树如山大米店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨菜籽油,疏勒县好阿优油脂厂,1,0,1,疏勒县昆仑食品厂南33米处,2014-8-28,5L/瓶 压榨,不合格 酸价║1.03mg/g║,喀什市正大市场杨丽调料店,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油,四川省德阳市中立粮油有限公司,1,0,1,四川省广汉市小汉镇高槽村三社,2014-4-27,1.8升/瓶,不合格 苯并[a]芘║22μg/kg║,什邡市六安好又多贸易有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
菜籽油（半精炼）,广元市欧阳植物油厂,1,0,1,广元市利州区河西街道东风坪社区张家街,2014-10-20,散装（压榨）,不合格 苯并[a]芘║28μg/kg║,广元市欧阳植物油厂,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
宣良菜籽油,宣汉县宣良油脂有限责任公司,1,0,1,四川省达州市宣汉县双河镇香炉大道粮站商住楼B幢一层西至东8号,2014-11-10,5L/桶,不合格 酸值║1.4mg/g║,宣汉县宣良油脂有限责任公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
大豆油,莒县博大植物油有限公司,1,0,1,莒县城区淄博路北侧,2014-6-1,/,不合格 过氧化值║8.8mmol/kg║,莒县博大植物油有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
压榨一级花生油,淄博市淄川区绿耕源食品有限公司,1,0,1,淄川区淄城路261号,2014-6-15,4L/桶,不合格 过氧化值║10mmol/kg║,淄博市淄川区绿耕源食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
纯正四川菜籽油,东莞市康益食品有限公司,1,0,1,广东省东莞市中堂镇蕉利南方工业区,2014-9-16,900毫升/瓶,不合格 溶剂残留量║32.3mg/kg║,东莞市康益食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
花生油,云浮市隆昇食品有限公司,1,0,1,云浮市云城区富华路58号首层2、3卡及夹层,2014-8-3,散装,不合格 酸值║1.7mg/g║,云浮市隆昇食品有限公司,,包括重金属、真菌毒素、食品添加剂、品质指标等13个指标。
