food_name,production_name,check_num,qualified_num,unqualified_num,production_address,food_product_time,food_model,check_flag,sampling_name,sampling_province,check_projiect
鲜牛奶,遵义市乳制品有限公司,3,2,1,红花岗区海龙镇,2016-01-15,220mL/袋,合格,遵义市乳制品有限公司,贵州,
鲜牛奶,遵义市乳制品有限公司,3,2,1,遵义市红花岗区海龙镇,2015-11-04,220mL/袋,合格,遵义市乳制品有限公司,贵州,
鲜牛奶,遵义市乳制品有限公司,3,2,1,红花岗区海龙镇（遵松公路）,2015-10-20,220mL/袋,"不合格 大肠菌群‖（18、＜1、6、＜1、＜1）CFU/mL‖n=5,c=2,m=1,M=5",遵义市乳制品有限公司,,
高钙水牛奶,广西壮牛水牛乳业有限责任公司,4,3,1,南宁市邕武路24-1号,2015-11-17,198ml/瓶,合格,广西壮牛水牛乳业有限责任公司,广西,
高钙水牛奶,广西壮牛水牛乳业有限责任公司,4,3,1,南宁市邕武路24-1号,2015-10-13,198ml/瓶,合格,广西壮牛水牛乳业有限责任公司,广西,
高钙水牛奶,广西壮牛水牛乳业有限责任公司,4,3,1,广西南宁市邕武路24-1号,2014-10-23,198ml/瓶,合格,广西壮牛水牛乳业有限责任公司,广西,包括重金属、生物毒素、食品添加剂、微生物指标和品质指标等共37个指标。
高钙水牛奶,广西壮牛水牛乳业有限责任公司,4,3,1,南宁市兴宁区邕武路24-1号,2014-7-3,198ml/瓶,"不合格 大肠菌群║37,5,22,2，＜1CFU/mL║",广西壮牛水牛乳业有限责任公司,,包括重金属、生物毒素、食品添加剂、微生物指标和品质指标等共37个指标。
晋大发酵乳,晋城市晋大农牧产业有限公司,5,4,1,泽州县川底乡焦河村,2016-08-01,205g/杯,合格,晋城市晋大农牧产业有限公司,山西,
晋大发酵乳,晋城市晋大农牧产业有限公司,5,4,1,泽州县川底乡焦作村,2016-06-16,205g/杯,合格,晋城市晋大农牧产业有限公司,山西,
晋大发酵乳,晋城市晋大农牧产业有限公司,5,4,1,泽州县川底镇焦作村,2016-04-23,205g/杯,合格,晋城市晋大农牧产业有限公司,山西,
晋大发酵乳,晋城市晋大农牧产业有限公司,5,4,1,泽州县川底乡焦沙村,2015-10-30,205g/杯,合格,晋城市晋大农牧产业有限公司,山西,
晋大发酵乳,晋城市晋大农牧产业有限公司,5,4,1,泽州县川底镇焦河村,2014-9-21,205g/杯,不合格 酵母║1500CFU/g║,晋城市晋大农牧产业有限公司,,包括重金属、生物毒素、食品添加剂、微生物指标和品质指标等共37个指标。
鲜羊奶,贵州圣恒食品开发有限公司,5,4,1,贵州省贵阳市乌当区奶牛场,2017-02-05,220ml/盒,合格,贵州圣恒食品开发有限公司,贵州,
鲜羊奶,贵州圣恒食品开发有限公司,5,4,1,贵州省贵阳市观山湖区林城东路市级行政中心二期D区一楼88号,2017-01-04,220ml/盒,合格,贵州圣恒食品开发有限公司,贵州,
鲜羊奶,贵州圣恒食品开发有限公司,5,4,1,贵州省贵阳市乌当区奶牛场,2016-12-13,220ml/盒,合格,贵州圣恒食品开发有限公司,贵州,
鲜羊奶,贵州圣恒食品开发有限公司,5,4,1,贵州省贵阳市乌当区奶牛场,2016-10-07,220ml/盒,不合格 酸度‖15°T‖6～13°T,贵州圣恒食品开发有限公司,,
鲜羊奶,贵州圣恒食品开发有限公司,5,4,1,贵州省贵阳市乌当区奶牛场,2016-08-28,220ml/盒,合格,贵州圣恒食品开发有限公司,贵州,
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,山西省长治市壶关县城南,2016-07-23,200ml/袋,合格,壶关县魅力商贸有限公司,山西,
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,山西省长治市壶关县城南,2016-07-02,200ml/袋,合格,壶关县魅力商贸有限公司,山西,
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,壶关县城南,2016-06-08,200ml/袋,合格,壶关县魅力商贸有限公司,山西,
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,山西省长治市壶关县城南,2015-11-17,200ml/袋,合格,长治市九牛寨乳业有限公司,山西,
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,山西省长治市壶关县城南,2015-10-30,200ml/袋,合格,长治市九牛寨乳业有限公司,山西,
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,山西省壶关县城南,2014-11-8,200ml/袋,不合格 酸度║10°T║,长治市九牛寨乳业有限公司,,包括重金属、生物毒素、食品添加剂、微生物指标和品质指标等共37个指标。
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,山西省壶关县城南,2014-9-15,200ml/袋,合格,长治市九牛寨乳业有限公司,山西,包括重金属、生物毒素、食品添加剂、微生物指标和品质指标等共37个指标。
纯牛奶,长治市九牛寨乳业有限公司,8,7,1,壶关县城南,2014-9-7,200ml/袋,合格,长治市九牛寨乳业有限公司,山西,包括重金属、生物毒素、食品添加剂、微生物指标和品质指标等共37个指标。
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,惠州市龙门县蓝田瑶族乡小洞原蓝田部队营区,2016-10-24,200ml/盒,不合格 蛋白质‖2.0g/100g‖≥2.3g/100g,广东南昆山乳业有限公司,,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,惠州市龙门县蓝田瑶族乡小洞原蓝田部队营区,2016-03-26,200ml/盒,合格,广东南昆山乳业有限公司,广东,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,惠州市龙门县蓝田瑶族乡小洞原蓝田部队营区,2015-11-28,200ml/盒,合格,广东南昆山乳业有限公司,广东,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,惠州市龙门县蓝田瑶族乡小洞原蓝田部队营区,2015-11-04,200ml/盒,合格,广东南昆山乳业有限公司,广东,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,惠州市龙门县蓝田瑶族乡小洞原蓝田部队营区,2015-10-24,200ml/盒,合格,广东南昆山乳业有限公司,广东,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,惠州市龙门县蓝田瑶族乡小洞原蓝田部队营区,2015-10-21,200ml/盒,合格,广东南昆山乳业有限公司,广东,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,广东省惠州市龙门县蓝田瑶族乡小洞,2015-10-16,200ml/盒,合格,广东南昆山乳业有限公司,广东,
南昆山调制乳,广东南昆山乳业有限公司,8,7,1,广东省惠州市龙门县蓝田瑶族乡小洞,2015-09-14,200ml/盒,合格,广东南昆山乳业有限公司,广东,
